MESSAGE_ID,DEALER_ID,CUSTOMER_ID,CALL_ID,DIRECTION,BODY,STATUS,SENT_AT,CREATED_AT
TXT000462,DLR003,CUS00311,CALL011122,outbound,Reminder: Your service appointment at Lakeland Ford is tomorrow at 9:00 AM. See you then!,delivered,2024-01-26 16:00:00,2024-01-26 16:00:00
TXT000463,DLR002,CUS00592,,outbound,Hi Lauren! Your 2022 Honda is ready for pickup at Bay Area Honda. Please call us at your convenience.,delivered,2024-01-15 13:00:00,2024-01-15 13:00:00
TXT000464,DLR001,CUS00867,,outbound,Hi Mark! Your 2021 Ford is ready for pickup at Sunshine Toyota. Please call us at your convenience.,delivered,2024-01-08 15:00:00,2024-01-08 15:00:00
TXT000465,DLR001,CUS01314,CALL014507,outbound,Reminder: Your service appointment at Sunshine Toyota is tomorrow at 11:30 AM. See you then!,delivered,2024-01-11 18:00:00,2024-01-11 18:00:00
TXT000466,DLR001,CUS01624,CALL012318,outbound,Thank you for visiting Sunshine Toyota! We hope your service experience was excellent. Reply with any feedback.,sent,2024-01-27 12:00:00,2024-01-27 12:00:00
TXT000467,DLR005,CUS01639,,inbound,Coastal BMW: Your 2021 BMW has an open recall. The repair is FREE. Call us to schedule: (626) 930-8367.,delivered,2024-01-30 08:00:00,2024-01-30 08:00:00
TXT000468,DLR002,CUS00462,,inbound,Hi Stephanie! Your 2019 Toyota is ready for pickup at Bay Area Honda. Please call us at your convenience.,delivered,2024-01-25 20:00:00,2024-01-25 20:00:00
TXT000469,DLR001,CUS00227,CALL005594,inbound,Thank you for visiting Sunshine Toyota! We hope your service experience was excellent. Reply with any feedback.,failed,2024-01-04 16:00:00,2024-01-04 16:00:00
TXT000470,DLR002,CUS01176,CALL014495,outbound,Reminder: Your service appointment at Bay Area Honda is tomorrow at 11:30 AM. See you then!,sent,2024-01-06 11:00:00,2024-01-06 11:00:00
TXT000471,DLR004,CUS00572,,outbound,Hi Maria! Your 2020 Toyota is ready for pickup at Gulf Coast Chevrolet. Please call us at your convenience.,failed,2024-01-24 08:00:00,2024-01-24 08:00:00
TXT000472,DLR002,CUS01249,CALL008194,outbound,Hi Jason! Your 2020 Toyota is ready for pickup at Bay Area Honda. Please call us at your convenience.,delivered,2024-01-11 20:00:00,2024-01-11 20:00:00
TXT000473,DLR004,CUS00057,CALL010194,inbound,Gulf Coast Chevrolet: Your 2019 Chevrolet has an open recall. The repair is FREE. Call us to schedule: (421) 288-3338.,delivered,2024-01-03 14:00:00,2024-01-03 14:00:00
TXT000474,DLR003,CUS00748,,inbound,Hi Danielle! Your 2022 Toyota is ready for pickup at Lakeland Ford. Please call us at your convenience.,sent,2024-01-06 18:00:00,2024-01-06 18:00:00
TXT000475,DLR003,CUS01854,,inbound,Lakeland Ford: Your 2021 Chevrolet has an open recall. The repair is FREE. Call us to schedule: (545) 203-4777.,delivered,2024-01-30 11:00:00,2024-01-30 11:00:00
TXT000476,DLR001,CUS01772,,outbound,Reminder: Your service appointment at Sunshine Toyota is tomorrow at 2:00 PM. See you then!,received,2024-01-26 14:00:00,2024-01-26 14:00:00
TXT000477,DLR002,CUS01928,,outbound,Bay Area Honda: Parts for your 2021 Chevrolet have arrived. Call us to schedule your repair appointment.,delivered,2024-01-23 09:00:00,2024-01-23 09:00:00
TXT000478,DLR002,CUS01954,CALL000518,outbound,"Hi Ashley, this is Bay Area Honda. Your 2019 Toyota appointment is confirmed for January 13. Reply STOP to opt out.",delivered,2024-01-06 20:00:00,2024-01-06 20:00:00
TXT000479,DLR003,CUS00188,CALL007831,outbound,"Hi Jessica, your 2020 Ford is due for an oil change. Book online or call Lakeland Ford. Reply STOP to opt out.",received,2024-01-03 14:00:00,2024-01-03 14:00:00
TXT000480,DLR002,CUS01338,CALL002371,outbound,"Hi Rachel, this is a courtesy reminder about your lease maturity. Contact Bay Area Honda to discuss your options.",delivered,2024-01-03 13:00:00,2024-01-03 13:00:00
TXT000481,DLR003,CUS01098,CALL011412,outbound,"Hi Rachel, your 2020 BMW is due for an oil change. Book online or call Lakeland Ford. Reply STOP to opt out.",delivered,2024-01-28 11:00:00,2024-01-28 11:00:00
TXT000482,DLR001,CUS01137,,outbound,Reminder: Your service appointment at Sunshine Toyota is tomorrow at 4:30 PM. See you then!,delivered,2024-01-16 09:00:00,2024-01-16 09:00:00
TXT000483,DLR003,CUS00542,,outbound,"Hi Maria, this is Lakeland Ford. Your 2019 BMW appointment is confirmed for January 12. Reply STOP to opt out.",delivered,2024-01-10 13:00:00,2024-01-10 13:00:00
TXT000484,DLR001,CUS01666,CALL012216,outbound,Thank you for visiting Sunshine Toyota! We hope your service experience was excellent. Reply with any feedback.,received,2024-01-10 08:00:00,2024-01-10 08:00:00
TXT000485,DLR002,CUS01469,,outbound,"Hi Steven, this is Bay Area Honda. Your 2020 BMW appointment is confirmed for January 05. Reply STOP to opt out.",delivered,2024-01-02 16:00:00,2024-01-02 16:00:00
TXT000486,DLR005,CUS01934,,inbound,Coastal BMW: Parts for your 2019 Honda have arrived. Call us to schedule your repair appointment.,delivered,2024-01-19 10:00:00,2024-01-19 10:00:00
TXT000487,DLR004,CUS00442,CALL001942,outbound,Hi Lauren! Your 2019 BMW is ready for pickup at Gulf Coast Chevrolet. Please call us at your convenience.,delivered,2024-01-01 16:00:00,2024-01-01 16:00:00
TXT000488,DLR004,CUS01457,CALL006591,inbound,Thank you for visiting Gulf Coast Chevrolet! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-23 09:00:00,2024-01-23 09:00:00
TXT000489,DLR001,CUS00668,CALL010221,outbound,"Hi Jessica, your 2021 BMW is due for an oil change. Book online or call Sunshine Toyota. Reply STOP to opt out.",delivered,2024-01-17 09:00:00,2024-01-17 09:00:00
TXT000490,DLR001,CUS00298,CALL011795,inbound,Reminder: Your service appointment at Sunshine Toyota is tomorrow at 4:00 PM. See you then!,delivered,2024-01-12 16:00:00,2024-01-12 16:00:00
TXT000491,DLR005,CUS01631,CALL001986,outbound,"Hi Carlos, this is Coastal BMW. Your 2019 Honda appointment is confirmed for January 28. Reply STOP to opt out.",delivered,2024-01-23 11:00:00,2024-01-23 11:00:00
TXT000492,DLR003,CUS00419,CALL004004,outbound,"Hi Steven, this is a courtesy reminder about your lease maturity. Contact Lakeland Ford to discuss your options.",delivered,2024-01-22 14:00:00,2024-01-22 14:00:00
TXT000493,DLR005,CUS00190,CALL004939,outbound,Reminder: Your service appointment at Coastal BMW is tomorrow at 9:00 AM. See you then!,delivered,2024-01-20 16:00:00,2024-01-20 16:00:00
TXT000494,DLR001,CUS01450,,outbound,Thank you for visiting Sunshine Toyota! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-19 20:00:00,2024-01-19 20:00:00
TXT000495,DLR003,CUS01211,CALL002646,inbound,"Hi Carlos, your 2021 BMW is due for an oil change. Book online or call Lakeland Ford. Reply STOP to opt out.",delivered,2024-01-10 19:00:00,2024-01-10 19:00:00
TXT000496,DLR002,CUS00659,,outbound,Bay Area Honda: Parts for your 2021 Toyota have arrived. Call us to schedule your repair appointment.,delivered,2024-01-26 09:00:00,2024-01-26 09:00:00
TXT000497,DLR002,CUS01211,CALL006893,outbound,Bay Area Honda: Parts for your 2021 Chevrolet have arrived. Call us to schedule your repair appointment.,delivered,2024-01-01 11:00:00,2024-01-01 11:00:00
TXT000498,DLR005,CUS01970,CALL006346,outbound,Coastal BMW: Parts for your 2022 Ford have arrived. Call us to schedule your repair appointment.,delivered,2024-01-19 14:00:00,2024-01-19 14:00:00
TXT000499,DLR002,CUS01727,CALL013219,outbound,Bay Area Honda: Parts for your 2020 Toyota have arrived. Call us to schedule your repair appointment.,sent,2024-01-12 17:00:00,2024-01-12 17:00:00
TXT000500,DLR004,CUS00472,,outbound,Thank you for visiting Gulf Coast Chevrolet! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-29 19:00:00,2024-01-29 19:00:00
TXT000501,DLR005,CUS00203,,outbound,"Hi Daniel, this is a courtesy reminder about your lease maturity. Contact Coastal BMW to discuss your options.",delivered,2024-01-10 19:00:00,2024-01-10 19:00:00
TXT000502,DLR004,CUS01284,,inbound,"Hi Brittany, this is a courtesy reminder about your lease maturity. Contact Gulf Coast Chevrolet to discuss your options.",delivered,2024-01-03 11:00:00,2024-01-03 11:00:00
TXT000503,DLR001,CUS00725,CALL011484,outbound,"Hi Robert, your 2020 Ford is due for an oil change. Book online or call Sunshine Toyota. Reply STOP to opt out.",delivered,2024-01-24 13:00:00,2024-01-24 13:00:00
TXT000504,DLR005,CUS00773,CALL005302,inbound,Hi Daniel! Your 2021 Ford is ready for pickup at Coastal BMW. Please call us at your convenience.,delivered,2024-01-04 13:00:00,2024-01-04 13:00:00
TXT000505,DLR001,CUS00372,CALL002005,outbound,Hi Stephanie! Your 2020 Honda is ready for pickup at Sunshine Toyota. Please call us at your convenience.,sent,2024-01-01 17:00:00,2024-01-01 17:00:00
TXT000506,DLR005,CUS00434,,outbound,Coastal BMW: Your 2022 Chevrolet has an open recall. The repair is FREE. Call us to schedule: (839) 565-2814.,delivered,2024-01-14 13:00:00,2024-01-14 13:00:00
TXT000507,DLR003,CUS01912,CALL004596,inbound,"Hi Lauren, this is Lakeland Ford. Your 2021 Toyota appointment is confirmed for January 29. Reply STOP to opt out.",delivered,2024-01-25 09:00:00,2024-01-25 09:00:00
TXT000508,DLR004,CUS01166,CALL008741,outbound,"Hi Amber, your 2019 Honda is due for an oil change. Book online or call Gulf Coast Chevrolet. Reply STOP to opt out.",delivered,2024-01-10 16:00:00,2024-01-10 16:00:00
TXT000509,DLR005,CUS00855,CALL014644,outbound,Thank you for visiting Coastal BMW! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-18 18:00:00,2024-01-18 18:00:00
TXT000510,DLR004,CUS01819,CALL013862,outbound,Gulf Coast Chevrolet: Your 2019 Chevrolet has an open recall. The repair is FREE. Call us to schedule: (471) 211-3197.,delivered,2024-01-07 12:00:00,2024-01-07 12:00:00
TXT000511,DLR005,CUS00511,CALL014595,outbound,Thank you for visiting Coastal BMW! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-07 20:00:00,2024-01-07 20:00:00
TXT000512,DLR005,CUS01504,CALL010097,outbound,"Hi Ashley, this is Coastal BMW. Your 2022 Ford appointment is confirmed for January 30. Reply STOP to opt out.",delivered,2024-01-24 17:00:00,2024-01-24 17:00:00
TXT000513,DLR005,CUS00772,CALL011548,inbound,Coastal BMW: Parts for your 2019 Ford have arrived. Call us to schedule your repair appointment.,failed,2024-01-19 18:00:00,2024-01-19 18:00:00
TXT000514,DLR005,CUS00599,CALL013089,outbound,Coastal BMW: Your 2021 BMW has an open recall. The repair is FREE. Call us to schedule: (371) 556-3409.,delivered,2024-01-21 20:00:00,2024-01-21 20:00:00
TXT000515,DLR003,CUS00203,CALL004002,outbound,"Hi Daniel, this is Lakeland Ford. Your 2020 BMW appointment is confirmed for January 25. Reply STOP to opt out.",delivered,2024-01-19 14:00:00,2024-01-19 14:00:00
TXT000516,DLR003,CUS00143,CALL000267,outbound,Lakeland Ford: Parts for your 2021 Toyota have arrived. Call us to schedule your repair appointment.,sent,2024-01-12 09:00:00,2024-01-12 09:00:00
TXT000517,DLR001,CUS00878,CALL000713,inbound,Thank you for visiting Sunshine Toyota! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-24 11:00:00,2024-01-24 11:00:00
TXT000518,DLR001,CUS01613,,outbound,Sunshine Toyota: Your 2020 Toyota has an open recall. The repair is FREE. Call us to schedule: (260) 731-4469.,delivered,2024-01-05 19:00:00,2024-01-05 19:00:00
TXT000519,DLR003,CUS00829,,outbound,Hi Jason! Your 2022 Honda is ready for pickup at Lakeland Ford. Please call us at your convenience.,delivered,2024-01-12 16:00:00,2024-01-12 16:00:00
TXT000520,DLR001,CUS00470,CALL014227,outbound,Thank you for visiting Sunshine Toyota! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-14 09:00:00,2024-01-14 09:00:00
TXT000521,DLR003,CUS00101,,outbound,"Hi Carlos, your 2020 Chevrolet is due for an oil change. Book online or call Lakeland Ford. Reply STOP to opt out.",delivered,2024-01-04 10:00:00,2024-01-04 10:00:00
TXT000522,DLR001,CUS01219,,outbound,Thank you for visiting Sunshine Toyota! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-02 20:00:00,2024-01-02 20:00:00
TXT000523,DLR004,CUS00143,,outbound,"Hi Daniel, this is Gulf Coast Chevrolet. Your 2021 BMW appointment is confirmed for January 22. Reply STOP to opt out.",delivered,2024-01-16 12:00:00,2024-01-16 12:00:00
TXT000524,DLR004,CUS01002,,outbound,Thank you for visiting Gulf Coast Chevrolet! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-13 12:00:00,2024-01-13 12:00:00
TXT000525,DLR005,CUS00885,CALL006043,inbound,Hi Kevin! Your 2021 BMW is ready for pickup at Coastal BMW. Please call us at your convenience.,delivered,2024-01-10 20:00:00,2024-01-10 20:00:00
TXT000526,DLR003,CUS01733,,outbound,"Hi Daniel, this is Lakeland Ford. Your 2020 BMW appointment is confirmed for January 19. Reply STOP to opt out.",delivered,2024-01-15 09:00:00,2024-01-15 09:00:00
TXT000527,DLR001,CUS01804,,outbound,Sunshine Toyota: Your 2019 Chevrolet has an open recall. The repair is FREE. Call us to schedule: (429) 625-2170.,sent,2024-01-09 16:00:00,2024-01-09 16:00:00
TXT000528,DLR001,CUS01986,,outbound,"Hi Jennifer, this is Sunshine Toyota. Your 2019 Chevrolet appointment is confirmed for January 15. Reply STOP to opt out.",delivered,2024-01-12 17:00:00,2024-01-12 17:00:00
TXT000529,DLR005,CUS00252,CALL011471,inbound,"Hi Stephanie, your 2020 BMW is due for an oil change. Book online or call Coastal BMW. Reply STOP to opt out.",delivered,2024-01-03 11:00:00,2024-01-03 11:00:00
TXT000530,DLR002,CUS00264,,outbound,Bay Area Honda: Parts for your 2020 BMW have arrived. Call us to schedule your repair appointment.,delivered,2024-01-21 08:00:00,2024-01-21 08:00:00
TXT000531,DLR005,CUS01858,,outbound,Thank you for visiting Coastal BMW! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-09 17:00:00,2024-01-09 17:00:00
TXT000532,DLR003,CUS00488,,outbound,Lakeland Ford: Your 2022 Honda has an open recall. The repair is FREE. Call us to schedule: (405) 985-7564.,delivered,2024-01-08 11:00:00,2024-01-08 11:00:00
TXT000533,DLR001,CUS01309,CALL003471,outbound,Thank you for visiting Sunshine Toyota! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-25 13:00:00,2024-01-25 13:00:00
TXT000534,DLR001,CUS00799,,outbound,Reminder: Your service appointment at Sunshine Toyota is tomorrow at 9:00 AM. See you then!,delivered,2024-01-08 18:00:00,2024-01-08 18:00:00
TXT000535,DLR003,CUS01883,,outbound,Reminder: Your service appointment at Lakeland Ford is tomorrow at 4:00 PM. See you then!,delivered,2024-01-03 10:00:00,2024-01-03 10:00:00
TXT000536,DLR004,CUS00978,CALL006714,outbound,"Hi Rachel, your 2019 Ford is due for an oil change. Book online or call Gulf Coast Chevrolet. Reply STOP to opt out.",sent,2024-01-23 13:00:00,2024-01-23 13:00:00
TXT000537,DLR001,CUS01030,CALL004585,outbound,Hi Melissa! Your 2019 Honda is ready for pickup at Sunshine Toyota. Please call us at your convenience.,delivered,2024-01-20 11:00:00,2024-01-20 11:00:00
TXT000538,DLR004,CUS00219,CALL008524,outbound,Reminder: Your service appointment at Gulf Coast Chevrolet is tomorrow at 4:00 PM. See you then!,sent,2024-01-19 15:00:00,2024-01-19 15:00:00
TXT000539,DLR003,CUS01558,CALL013580,outbound,Reminder: Your service appointment at Lakeland Ford is tomorrow at 2:30 PM. See you then!,delivered,2024-01-13 18:00:00,2024-01-13 18:00:00
TXT000540,DLR001,CUS00816,CALL008515,outbound,"Hi Jennifer, this is a courtesy reminder about your lease maturity. Contact Sunshine Toyota to discuss your options.",delivered,2024-01-14 08:00:00,2024-01-14 08:00:00
TXT000541,DLR003,CUS00625,,outbound,Thank you for visiting Lakeland Ford! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-15 12:00:00,2024-01-15 12:00:00
TXT000542,DLR002,CUS00787,,outbound,Thank you for visiting Bay Area Honda! We hope your service experience was excellent. Reply with any feedback.,sent,2024-01-14 13:00:00,2024-01-14 13:00:00
TXT000543,DLR001,CUS01734,,outbound,Reminder: Your service appointment at Sunshine Toyota is tomorrow at 3:30 PM. See you then!,delivered,2024-01-25 16:00:00,2024-01-25 16:00:00
TXT000544,DLR001,CUS00189,CALL011696,outbound,"Hi William, this is Sunshine Toyota. Your 2019 BMW appointment is confirmed for January 09. Reply STOP to opt out.",delivered,2024-01-05 14:00:00,2024-01-05 14:00:00
TXT000545,DLR001,CUS01240,CALL002580,inbound,"Hi Melissa, your 2020 Chevrolet is due for an oil change. Book online or call Sunshine Toyota. Reply STOP to opt out.",delivered,2024-01-26 20:00:00,2024-01-26 20:00:00
TXT000546,DLR001,CUS00479,,outbound,"Hi Steven, this is a courtesy reminder about your lease maturity. Contact Sunshine Toyota to discuss your options.",delivered,2024-01-05 10:00:00,2024-01-05 10:00:00
TXT000547,DLR002,CUS00230,,outbound,"Hi Heather, your 2019 Honda is due for an oil change. Book online or call Bay Area Honda. Reply STOP to opt out.",failed,2024-01-28 11:00:00,2024-01-28 11:00:00
TXT000548,DLR004,CUS01270,,inbound,Thank you for visiting Gulf Coast Chevrolet! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-19 12:00:00,2024-01-19 12:00:00
TXT000549,DLR003,CUS00111,,outbound,Lakeland Ford: Parts for your 2020 Ford have arrived. Call us to schedule your repair appointment.,delivered,2024-01-22 20:00:00,2024-01-22 20:00:00
TXT000550,DLR005,CUS00994,,inbound,Coastal BMW: Parts for your 2019 Ford have arrived. Call us to schedule your repair appointment.,delivered,2024-01-08 20:00:00,2024-01-08 20:00:00
TXT000551,DLR005,CUS01190,CALL012998,outbound,Thank you for visiting Coastal BMW! We hope your service experience was excellent. Reply with any feedback.,delivered,2024-01-19 10:00:00,2024-01-19 10:00:00
